worker_id,age,gender,city_tier,gig_platform,months_active,monthly_income,income_consistency_score,upi_transaction_count,average_transaction_value,monthly_inflow,monthly_outflow,savings_ratio,utility_bill_payment_rate,mobile_recharge_frequency,customer_rating,task_completion_rate,active_days_per_month,working_hours_per_week,account_balance_trend,previous_microloan_taken,previous_microloan_repaid,financial_stability_score,credit_risk_category
GW02622,20,Male,Tier2,Ola,3,19562,44,36,167,19810,20203,0,68,5,2.7,38,25,41,Increasing,Yes,No,24.4,High
GW02623,31,Male,Tier1,Swiggy,54,44186,58,62,493,48821,32861,29.6,87,2,4.2,92,29,43,Increasing,No,No,81.3,Low
GW02624,25,Female,Tier2,Freelancer,8,28066,23,24,369,31128,28248,5.6,21,1,3.8,61,13,32,Stable,Yes,Yes,29.7,High
GW02625,42,Male,Tier1,Zomato,28,34878,68,32,754,39891,26613,32.9,89,1,4.4,87,27,32,Stable,Yes,Yes,76,Low
GW02626,30,Male,Tier1,Urban Company,1,35370,16,34,423,39840,35649,6,54,3,2.9,70,11,27,Decreasing,No,No,22.8,High
GW02627,33,Female,Tier1,Ola,32,48756,89,43,744,48938,34520,27.2,85,2,5,86,22,36,Stable,No,No,75.3,Low
GW02628,22,Male,Tier2,Uber,16,33585,50,22,995,37683,31164,20,60,4,4.1,70,24,45,Stable,No,No,51.5,Medium
GW02629,31,Male,Tier1,Freelancer,27,50883,71,70,358,58266,47347,18.5,100,3,4,100,22,51,Increasing,No,No,68.3,Low
GW02630,22,Male,Tier1,Ola,44,49404,71,23,1289,53300,47261,13.2,91,2,4.7,97,19,52,Increasing,No,No,72.6,Low
GW02631,24,Male,Tier1,Freelancer,23,43514,69,43,572,44582,40625,5.7,94,4,3.5,83,23,41,Stable,No,No,46.2,Medium
GW02632,28,Male,Tier3,Freelancer,34,26524,61,33,505,27448,22839,15.8,82,3,4.1,72,20,27,Stable,No,No,52.5,Medium
GW02633,33,Male,Tier1,Zomato,25,38878,67,70,290,43762,30435,32.6,89,3,3.9,97,24,44,Increasing,Yes,No,78,Low
GW02634,40,Male,Tier2,Swiggy,9,29309,89,38,335,33558,24754,22.7,89,1,3.8,72,20,27,Increasing,Yes,Yes,78.3,Low
GW02635,23,Male,Tier1,Zomato,22,36162,67,24,703,41347,38881,4.2,73,2,3.5,72,10,47,Stable,Yes,Yes,48.2,Medium
GW02636,31,Male,Tier2,Swiggy,38,27862,85,58,170,29934,27120,9.5,65,3,3.9,92,10,39,Increasing,Yes,Yes,57.6,Medium
GW02637,35,Male,Tier3,Swiggy,6,16110,49,23,290,17600,14608,18,32,2,3.8,66,12,32,Decreasing,No,No,35.5,High
GW02638,22,Male,Tier1,Zomato,20,33712,57,33,701,37094,31526,11.9,84,1,3.1,66,21,39,Decreasing,No,No,37.6,Medium
GW02639,25,Male,Tier1,Swiggy,15,26493,5,3,4165,28179,28027,4.6,50,5,3.6,52,6,29,Decreasing,No,No,18,High
GW02640,31,Male,Tier1,Freelancer,5,50836,32,41,725,57993,54619,8,85,3,3.6,85,25,35,Increasing,No,No,50.7,Medium
GW02641,30,Male,Tier1,Freelancer,22,55431,77,63,373,62240,47679,19.9,87,2,4.7,85,25,53,Increasing,Yes,Yes,78.5,Low
GW02642,21,Male,Tier1,Zomato,18,40573,84,65,366,41391,34208,16.9,100,3,4,78,25,50,Increasing,Yes,Yes,72.6,Low
GW02643,32,Male,Tier1,Zomato,2,36614,57,15,1197,37341,29717,23.4,77,1,3.5,71,25,65,Increasing,Yes,Yes,68.8,Low
GW02644,36,Male,Tier2,Zomato,9,26868,59,16,1033,29127,25960,14.3,66,3,3.7,72,23,34,Decreasing,No,No,39.6,Medium
GW02645,42,Male,Tier1,Freelancer,24,50539,82,64,363,54601,46528,17.9,95,1,4,84,23,38,Decreasing,Yes,Yes,64.8,Low
GW02646,30,Female,Tier3,Uber,14,25218,100,73,236,25289,22379,8,92,2,4.9,80,26,34,Increasing,Yes,Yes,73.7,Low
GW02647,35,Male,Tier1,Urban Company,19,31880,10,26,458,34058,33038,3,39,2,3.1,74,9,23,Decreasing,No,No,17.5,High
GW02648,20,Male,Tier1,Freelancer,37,43565,50,25,875,49761,44431,10.3,59,2,3.2,70,19,52,Stable,Yes,No,32.8,High
GW02649,30,Male,Tier1,Freelancer,33,51641,74,78,242,55091,37276,31.8,95,3,4.1,89,23,31,Increasing,No,No,83.9,Low
GW02650,23,Female,Tier1,Zomato,18,41612,55,57,295,45806,38783,14.3,82,2,4.7,94,18,54,Increasing,No,No,58.1,Low
GW02651,42,Male,Tier1,Uber,15,44888,81,40,569,49628,45702,11.1,84,2,4.6,86,22,52,Increasing,No,No,70,Low
GW02652,27,Male,Tier1,Urban Company,27,53999,68,30,666,54245,51306,8.1,75,1,4,79,26,63,Increasing,Yes,Yes,61,Low
GW02653,19,Male,Tier1,Zomato,6,36315,64,60,207,37833,33720,8,88,1,4,84,30,53,Stable,Yes,Yes,55,Medium
GW02654,41,Male,Tier1,Uber,40,45971,64,55,534,52439,35373,34.4,100,3,4.8,90,19,67,Increasing,No,No,87.4,Low
GW02655,18,Female,Tier2,Swiggy,27,21696,41,60,161,23356,18829,20.8,67,2,3.8,63,17,23,Decreasing,No,No,42,Medium
GW02656,27,Female,Tier2,Swiggy,26,36850,71,54,398,42260,30944,23.3,92,3,4.3,100,23,23,Increasing,No,No,81,Low
GW02657,24,Male,Tier3,Freelancer,20,17521,7,26,331,19873,18094,5.2,26,1,2.5,52,14,23,Decreasing,No,No,11.8,High
GW02658,20,Male,Tier1,Uber,1,30026,44,20,898,31289,31711,3,47,3,1.8,71,13,44,Decreasing,No,No,17.4,High
GW02659,22,Female,Tier1,Freelancer,13,56685,77,57,402,58953,50911,13.9,92,3,4.7,81,18,30,Stable,No,No,58.7,Low
GW02660,31,Male,Tier1,Ola,14,42467,56,24,600,44727,38972,17,55,2,2.9,93,25,28,Decreasing,Yes,No,34.7,High
GW02661,38,Male,Tier1,Uber,8,42667,80,66,329,45924,39603,17.6,78,1,4.9,87,19,53,Increasing,Yes,Yes,74.7,Low
GW02662,23,Male,Tier2,Freelancer,2,27719,37,14,1096,31448,32292,0,56,1,4.5,55,5,14,Stable,Yes,Yes,39.6,Medium
GW02663,31,Male,Tier3,Urban Company,42,30978,76,58,362,33307,17993,45,86,3,4.1,89,30,49,Stable,No,No,83.3,Low
GW02664,19,Female,Tier3,Urban Company,37,23953,66,37,394,26767,23300,10.2,81,2,4.2,75,15,41,Increasing,Yes,Yes,69.2,Low
GW02665,21,Male,Tier3,Freelancer,28,23893,26,62,250,25967,21832,11.6,67,4,4.1,84,23,43,Increasing,No,No,49,Medium
GW02666,33,Male,Tier2,Uber,35,31464,69,52,358,32544,24384,22.4,100,1,4.6,81,17,32,Stable,No,No,62.5,Low
GW02667,26,Male,Tier1,Zomato,33,41033,79,43,665,43628,29297,35.3,89,2,3.8,77,20,34,Stable,Yes,Yes,77.4,Low
GW02668,22,Female,Tier2,Zomato,28,24676,65,22,668,26203,24379,8.9,65,4,3.6,61,22,29,Decreasing,Yes,Yes,42.1,Medium
GW02669,33,Male,Tier3,Swiggy,16,16722,44,25,375,19211,17055,14.2,73,1,3.7,62,25,35,Increasing,Yes,No,42.7,Medium
GW02670,38,Male,Tier2,Swiggy,24,32664,84,39,357,35358,31442,14,92,2,3.9,92,27,44,Increasing,Yes,Yes,80.1,Low
GW02671,31,Female,Tier1,Zomato,11,32384,38,41,314,32751,31973,6.8,51,1,4,75,13,33,Stable,Yes,Yes,39.4,Medium
GW02672,47,Male,Tier1,Swiggy,46,44566,97,60,305,48407,36536,26,78,1,4.4,100,20,38,Increasing,No,No,83.2,Low
GW02673,25,Male,Tier3,Zomato,14,21983,70,30,227,23850,20709,13.7,55,2,4.7,81,23,43,Stable,No,No,50.3,Medium
GW02674,31,Male,Tier2,Uber,37,34109,73,47,285,36567,29335,20.5,99,2,4.1,93,20,59,Stable,No,No,66,Low
GW02675,26,Male,Tier3,Zomato,21,10000,48,7,591,10480,10019,6.1,31,3,3,40,16,25,Decreasing,No,No,23.4,High
GW02676,48,Male,Tier1,Ola,17,48036,80,93,172,49822,42766,13.8,100,1,3.9,88,25,35,Stable,Yes,Yes,66.6,Low
GW02677,21,Male,Tier1,Swiggy,35,40068,72,47,259,41303,31373,25.4,81,2,3.9,77,19,60,Stable,Yes,Yes,72.1,Low
GW02678,30,Female,Tier3,Ola,17,22177,82,44,252,22480,15701,30.8,78,1,4.2,100,19,49,Increasing,No,No,82.1,Low
GW02679,18,Male,Tier1,Freelancer,27,55685,72,26,797,58845,44113,22.4,88,1,4,87,24,55,Stable,Yes,Yes,67,Low
GW02680,38,Female,Tier1,Zomato,30,38316,43,37,407,42452,31094,23.8,57,4,3.8,65,17,35,Stable,No,No,51.1,Medium
GW02681,34,Male,Tier1,Urban Company,20,49615,61,87,394,53929,42822,18.3,74,3,4.4,85,28,44,Stable,Yes,Yes,52.1,Medium
GW02682,22,Other,Tier2,Ola,4,22172,64,37,215,22222,22789,0.2,46,3,2,53,7,50,Decreasing,No,No,14.6,High
GW02683,27,Male,Tier2,Zomato,13,35975,86,48,239,40476,26539,32.8,98,1,4.3,92,25,42,Increasing,No,No,80.7,Low
GW02684,18,Male,Tier3,Swiggy,43,18303,83,59,195,19400,16539,17.7,88,2,3.9,94,26,51,Stable,No,No,67,Low
GW02685,34,Male,Tier1,Freelancer,14,53998,79,60,367,59689,45682,21.8,93,2,4,93,20,43,Increasing,Yes,Yes,77.7,Low
GW02686,42,Male,Tier1,Uber,12,44352,95,15,1483,49432,42716,14.6,94,3,4.1,84,17,52,Increasing,No,No,65.2,Low
GW02687,27,Male,Tier1,Swiggy,26,44109,100,66,423,47262,38411,21.6,78,3,4.6,93,16,39,Increasing,No,No,76.9,Low
GW02688,35,Male,Tier2,Urban Company,24,35248,80,88,201,39437,28565,30,85,2,4.6,72,27,44,Increasing,No,No,75.6,Low
GW02689,21,Male,Tier1,Freelancer,34,49888,94,56,585,54450,48958,13,89,3,4.2,96,26,38,Increasing,No,No,68.8,Low
GW02690,35,Male,Tier1,Ola,31,48696,79,53,519,54513,48164,14.4,82,3,4.7,86,22,20,Stable,Yes,Yes,66.3,Low
GW02691,47,Male,Tier1,Freelancer,26,46215,42,58,435,50950,43496,16.2,96,4,3.7,72,13,25,Increasing,No,No,61.7,Low
GW02692,30,Female,Tier3,Freelancer,39,19841,58,54,221,20328,18614,10.4,76,4,4.1,87,22,35,Stable,No,No,50.9,Medium
GW02693,26,Female,Tier1,Swiggy,26,41794,74,58,279,43303,32233,28.8,73,2,4.8,86,18,64,Stable,Yes,Yes,74,Low
GW02694,29,Male,Tier3,Uber,33,19914,46,68,107,21182,17814,18.2,91,1,4.7,100,24,39,Increasing,No,No,73.1,Low
GW02695,38,Male,Tier1,Freelancer,7,39166,41,30,830,41392,39314,1.5,56,4,3.2,72,15,46,Decreasing,Yes,No,21.1,High
GW02696,25,Male,Tier2,Zomato,39,25834,65,39,437,27038,22211,15.6,75,2,4,89,18,26,Stable,Yes,Yes,68.1,Low
GW02697,26,Female,Tier1,Zomato,23,32856,53,48,249,35138,28513,17.5,74,4,3.7,66,18,19,Stable,No,No,52.8,Medium
GW02698,31,Female,Tier3,Zomato,10,19859,68,31,328,21411,14924,27.3,90,3,4.3,75,23,38,Stable,No,No,66.2,Low
GW02699,30,Male,Tier3,Zomato,15,16622,78,31,197,18891,17887,8.8,71,3,4,85,10,52,Stable,Yes,No,44.1,Medium
GW02700,27,Male,Tier1,Zomato,21,31774,72,30,330,33204,27795,15.6,45,3,3.9,76,25,39,Stable,No,No,50.3,Medium
GW02701,40,Male,Tier1,Freelancer,23,49519,59,19,1303,49927,44665,9.9,75,1,2.6,66,10,30,Stable,No,No,43.2,Medium
GW02702,18,Male,Tier1,Freelancer,9,39889,28,13,1658,41763,36124,12.7,62,3,2.9,52,13,38,Stable,Yes,No,26.2,High
GW02703,25,Male,Tier2,Zomato,13,28796,70,84,167,31889,27256,14.3,87,3,4.9,90,26,60,Stable,Yes,Yes,68.2,Low
GW02704,44,Male,Tier2,Ola,36,32056,71,49,400,33891,26391,19.7,83,2,5,86,25,37,Increasing,Yes,Yes,74.2,Low
GW02705,37,Male,Tier3,Ola,26,16431,66,38,169,16909,15793,8.7,75,2,3.7,76,26,62,Stable,Yes,Yes,55.4,Medium
GW02706,21,Male,Tier2,Swiggy,16,19518,32,30,434,20652,19036,11.2,33,3,3.1,61,13,20,Decreasing,No,No,21.1,High
GW02707,39,Female,Tier2,Swiggy,23,31467,62,75,220,34865,29650,16.8,98,2,4.3,94,25,38,Increasing,No,No,69.6,Low
GW02708,33,Male,Tier1,Swiggy,39,45543,64,44,530,46182,39763,11.9,87,2,4,100,23,41,Increasing,No,No,67,Low
GW02709,33,Male,Tier3,Ola,28,21071,94,89,113,23269,18247,17.7,94,1,4.2,93,21,44,Stable,Yes,No,61.2,Low
GW02710,29,Male,Tier2,Swiggy,42,24945,84,53,181,25452,21985,10.4,93,2,4.4,86,22,57,Stable,Yes,Yes,64.3,Low
GW02711,30,Male,Tier3,Swiggy,5,14978,44,34,182,17179,17130,2,61,1,3.5,69,16,15,Increasing,No,No,42.1,Medium
GW02712,41,Female,Tier3,Zomato,3,19668,54,26,394,20978,20385,5.3,69,1,3.2,69,15,31,Increasing,No,No,47,Medium
GW02713,28,Male,Tier2,Urban Company,48,38869,69,47,493,41152,28571,30.5,81,1,3.8,87,27,46,Increasing,Yes,Yes,83.3,Low
GW02714,44,Male,Tier1,Freelancer,31,57577,71,71,288,62631,46360,22.3,95,3,4.1,84,22,47,Stable,Yes,No,60.2,Low
GW02715,23,Male,Tier2,Uber,25,33124,83,15,1124,33841,30445,9.9,85,1,3.7,89,21,32,Stable,Yes,Yes,58.1,Low
GW02716,42,Male,Tier1,Urban Company,32,59447,47,48,386,62413,53029,18.2,79,1,4.4,100,22,47,Decreasing,No,No,53.9,Medium
GW02717,32,Male,Tier2,Swiggy,24,20243,45,26,290,21979,19667,7,96,4,5,65,27,39,Increasing,Yes,Yes,58.4,Low
GW02718,32,Male,Tier1,Ola,9,23328,38,4,3624,23569,23893,2.6,48,2,3,68,17,47,Decreasing,Yes,Yes,26.2,High
GW02719,18,Male,Tier2,Swiggy,1,24059,21,30,329,24985,26110,0,12,2,3,70,9,23,Stable,No,No,18.9,High
GW02720,27,Male,Tier3,Swiggy,18,19212,75,46,172,20645,15002,28.5,95,1,4.5,78,29,51,Increasing,No,No,72.8,Low
GW02721,26,Male,Tier2,Freelancer,10,26412,21,31,436,29080,27641,0.6,10,5,3.8,84,5,35,Increasing,No,No,36.2,Medium
GW02722,22,Male,Tier3,Freelancer,2,23803,50,43,248,24916,21026,14.2,63,3,3.5,74,28,28,Decreasing,No,No,40.2,Medium
GW02723,28,Male,Tier2,Swiggy,27,25980,53,64,258,28416,22320,24.2,64,4,4.2,73,18,46,Stable,No,No,58.3,Low
GW02724,25,Male,Tier1,Zomato,30,40578,69,53,368,42107,33865,21.3,95,1,4,92,25,40,Increasing,Yes,Yes,77,Low
GW02725,23,Male,Tier2,Swiggy,15,27144,50,69,252,28913,18488,36,86,3,4.1,92,22,53,Increasing,Yes,Yes,84.8,Low
GW02726,30,Male,Tier2,Freelancer,25,35904,74,61,178,38178,26705,27.6,92,3,4.2,86,17,54,Increasing,Yes,Yes,82.1,Low
GW02727,34,Male,Tier1,Zomato,11,43810,69,73,374,44043,34562,21.4,85,3,4.3,88,19,33,Stable,Yes,Yes,66.8,Low
GW02728,36,Male,Tier1,Ola,58,48514,55,51,296,55355,38764,27,100,1,4.1,100,30,67,Increasing,Yes,Yes,86.3,Low
GW02729,33,Male,Tier1,Freelancer,26,53849,87,77,453,59935,51652,14.8,78,3,4.3,87,23,52,Decreasing,No,No,50.3,Medium
GW02730,27,Male,Tier3,Zomato,27,19809,83,32,421,21553,14511,34.5,98,3,4.1,96,28,37,Decreasing,No,No,72.2,Low
GW02731,18,Male,Tier2,Freelancer,20,34206,39,49,456,35865,34689,4.5,98,2,3.4,92,15,35,Stable,No,No,43.9,Medium
GW02732,32,Male,Tier1,Zomato,18,37555,56,74,333,42204,24011,40.2,90,2,4.9,89,28,43,Stable,No,No,88.5,Low
GW02733,38,Other,Tier1,Ola,48,52049,62,26,1043,57549,49043,16.2,78,1,4.9,85,20,60,Decreasing,No,No,50.5,Medium
GW02734,22,Male,Tier1,Freelancer,10,37757,29,5,5000,38544,37336,3,68,3,2.8,85,11,31,Stable,Yes,Yes,38.5,Medium
GW02735,18,Female,Tier2,Uber,8,21521,40,23,325,23341,21229,8.4,51,4,3.4,58,16,23,Decreasing,Yes,No,20,High
GW02736,25,Female,Tier2,Zomato,2,27489,51,33,287,28576,25914,7.3,63,2,4.3,73,28,27,Increasing,No,No,42.6,Medium
GW02737,22,Other,Tier2,Urban Company,3,27891,21,17,673,30929,29742,0,34,4,4.3,38,8,40,Decreasing,No,No,16.6,High
GW02738,20,Male,Tier1,Zomato,24,35705,76,35,528,37967,37431,2,61,3,3.9,78,23,47,Decreasing,No,No,32.6,High
GW02739,27,Female,Tier1,Uber,8,25129,69,11,838,26085,25795,4.3,67,2,3,46,12,10,Decreasing,No,No,23.9,High
GW02740,33,Female,Tier2,Swiggy,21,31232,58,55,369,35534,30851,17.2,80,3,4.1,81,19,34,Decreasing,No,No,50.7,Medium
GW02741,37,Male,Tier1,Uber,20,50567,77,34,601,57474,53000,9,100,3,4.4,79,25,38,Increasing,No,No,61.5,Low
GW02742,31,Male,Tier3,Uber,25,22094,100,54,272,24814,20816,14.5,83,1,4,94,24,39,Increasing,Yes,Yes,71.8,Low
GW02743,32,Male,Tier1,Uber,57,49075,70,46,442,49780,31930,35.3,86,1,4.3,82,18,43,Stable,Yes,Yes,84.4,Low
GW02744,33,Male,Tier2,Zomato,17,32547,55,66,175,36233,27412,26,92,1,3.9,97,23,48,Increasing,No,No,72.5,Low
GW02745,36,Male,Tier2,Ola,15,28382,48,11,1540,28727,24876,13.2,45,2,3.5,86,25,40,Decreasing,Yes,Yes,43.1,Medium
GW02746,18,Male,Tier1,Zomato,18,35510,71,25,455,36066,29242,19.1,42,3,3.3,85,19,42,Stable,Yes,Yes,62.4,Low
GW02747,25,Female,Tier3,Zomato,19,19679,85,23,523,20158,17973,7.5,79,2,4.1,76,28,20,Increasing,Yes,Yes,66.1,Low
GW02748,27,Male,Tier1,Uber,36,47447,88,32,999,52351,47079,10.4,89,3,4.6,89,19,56,Increasing,Yes,Yes,73.8,Low
GW02749,21,Female,Tier1,Uber,12,36472,51,11,1301,38573,40311,0.2,64,1,3.1,69,13,12,Decreasing,No,No,20.3,High
GW02750,42,Male,Tier1,Swiggy,9,37900,55,33,718,42695,36032,14.2,84,3,3.5,65,16,45,Stable,No,No,50.6,Medium
GW02751,30,Male,Tier2,Uber,14,35121,85,40,585,39050,26578,29.6,100,3,4.7,86,25,42,Increasing,Yes,Yes,92.2,Low
GW02752,24,Male,Tier1,Uber,29,41671,45,56,319,46468,44217,4.6,67,2,3.2,87,15,36,Decreasing,No,No,27.3,High
GW02753,35,Male,Tier2,Swiggy,47,32123,77,95,206,36608,29305,20.1,86,2,4.6,82,20,46,Decreasing,No,No,59.4,Low
GW02754,24,Female,Tier1,Ola,37,39957,70,88,154,43520,38421,15.9,69,3,4.5,83,30,44,Increasing,No,No,64.6,Low
GW02755,24,Male,Tier2,Urban Company,9,25649,40,33,502,28931,28047,0.2,54,4,3.8,48,11,31,Decreasing,No,No,15.6,High
GW02756,39,Male,Tier2,Uber,41,31141,60,40,378,32338,23286,28.3,87,3,4.2,88,22,39,Increasing,Yes,Yes,79.2,Low
GW02757,24,Female,Tier1,Freelancer,27,55583,74,60,369,63236,48511,22.3,82,3,4.4,88,15,52,Increasing,No,No,70.4,Low
GW02758,31,Male,Tier3,Swiggy,19,12729,8,36,180,14522,12663,14.9,43,5,4.3,24,18,31,Decreasing,Yes,Yes,34.2,High
GW02759,32,Female,Tier1,Freelancer,21,47273,50,42,453,50041,49093,5.4,81,2,3.9,73,18,29,Increasing,Yes,No,37.3,Medium
GW02760,30,Male,Tier2,Ola,52,31736,71,68,288,33324,22396,34.5,95,1,5,98,17,48,Increasing,Yes,Yes,96.9,Low
GW02761,18,Male,Tier2,Ola,12,38093,84,62,263,39797,29269,24.1,85,1,4,96,28,44,Increasing,Yes,Yes,81.7,Low
GW02762,22,Male,Tier1,Freelancer,65,59550,78,60,326,63844,47503,26.7,85,2,4.6,86,23,61,Stable,Yes,Yes,79.8,Low
GW02763,32,Other,Tier2,Swiggy,14,20659,49,26,249,22710,19913,9.9,78,1,4,62,19,33,Decreasing,Yes,Yes,45.9,Medium
GW02764,23,Male,Tier2,Swiggy,23,30968,81,52,240,33321,25745,26.3,84,1,4.5,100,28,34,Increasing,No,No,81.3,Low
GW02765,29,Female,Tier1,Zomato,31,40614,66,89,234,43828,34478,21.8,95,2,4.6,73,22,41,Decreasing,No,No,58.1,Low
GW02766,19,Other,Tier3,Ola,3,16596,35,34,270,16746,16629,0,42,3,3.3,69,6,27,Stable,Yes,Yes,32.9,High
GW02767,37,Male,Tier1,Freelancer,15,47260,84,52,456,53619,51139,6,89,2,4.2,83,19,47,Increasing,Yes,Yes,63.5,Low
GW02768,29,Male,Tier2,Swiggy,44,26163,91,91,166,26847,21393,21.1,93,1,4.8,77,27,57,Decreasing,Yes,Yes,70.2,Low
GW02769,44,Female,Tier3,Swiggy,43,15079,58,32,269,16712,15198,12.7,66,3,3.8,63,27,41,Decreasing,No,No,42.5,Medium
GW02770,28,Male,Tier3,Ola,9,17252,85,40,228,18035,15060,16.6,60,4,4.3,66,16,45,Increasing,Yes,No,52.3,Medium
GW02771,42,Male,Tier1,Zomato,34,40345,85,72,320,43189,38049,14.1,100,2,4.4,87,19,40,Increasing,No,No,67.6,Low
GW02772,33,Male,Tier3,Swiggy,20,20033,85,75,172,20054,19343,8,100,2,4.2,83,23,34,Decreasing,Yes,Yes,54.1,Medium
GW02773,18,Female,Tier1,Swiggy,14,30390,49,26,369,34111,32072,7.2,50,3,2.2,60,5,10,Increasing,No,No,38.4,Medium
GW02774,35,Female,Tier1,Uber,30,46867,66,68,436,53622,38553,25.4,89,3,4,77,15,36,Increasing,Yes,Yes,80.5,Low
GW02775,30,Male,Tier3,Uber,7,17186,75,49,155,17504,17251,6.1,70,3,3.4,60,15,35,Decreasing,No,No,33.7,High
GW02776,31,Male,Tier2,Zomato,47,29041,75,57,215,29879,26731,11.8,100,2,4.8,81,30,35,Stable,Yes,Yes,60.3,Low
GW02777,44,Female,Tier3,Uber,29,16650,64,61,176,16830,13875,21.4,93,2,4.1,86,21,43,Increasing,No,No,68,Low
GW02778,38,Male,Tier1,Urban Company,14,60000,80,50,651,60710,44295,27.2,100,2,4.1,84,15,47,Decreasing,Yes,Yes,68.4,Low
GW02779,35,Female,Tier2,Zomato,16,30054,54,75,129,32530,28394,8.6,89,1,4,85,27,34,Stable,No,No,48.1,Medium
GW02780,39,Male,Tier1,Ola,37,49177,65,45,411,50385,42926,18.3,94,1,4,87,26,41,Stable,Yes,Yes,64.7,Low
GW02781,34,Female,Tier1,Ola,44,48579,77,18,1819,50192,35971,31,91,3,3.9,76,21,32,Stable,Yes,Yes,75.8,Low
GW02782,32,Female,Tier3,Urban Company,10,18611,41,37,233,19871,19845,0,77,3,4,61,5,20,Stable,Yes,Yes,39.9,Medium
GW02783,29,Male,Tier3,Ola,9,10000,48,25,163,10721,9902,6.2,74,3,2.4,49,12,39,Stable,Yes,No,26.9,High
GW02784,22,Male,Tier2,Ola,25,25826,59,27,362,26940,20819,19.9,80,1,4.4,79,13,45,Decreasing,No,No,53.7,Medium
GW02785,22,Male,Tier3,Freelancer,14,19780,30,20,516,22691,21155,10.6,71,4,3.7,76,21,32,Decreasing,No,No,31.9,High
GW02786,30,Male,Tier3,Swiggy,25,21781,59,74,202,22151,16583,25.3,88,2,3.7,89,22,38,Decreasing,No,No,57.4,Medium
GW02787,25,Male,Tier1,Uber,1,33921,33,33,363,34895,35880,0,61,3,3.2,59,5,36,Decreasing,Yes,No,14.2,High
GW02788,44,Male,Tier2,Uber,28,32994,62,96,135,35118,23484,33.9,94,1,3.2,69,22,50,Increasing,No,No,76.4,Low
GW02789,22,Male,Tier3,Uber,6,21366,34,15,709,22295,18589,13.3,80,2,3.5,61,21,42,Increasing,No,No,44.3,Medium
GW02790,23,Male,Tier2,Zomato,20,16821,36,23,282,18922,17524,3,49,3,3.3,49,15,24,Decreasing,Yes,No,11.9,High
GW02791,35,Female,Tier2,Swiggy,7,26553,72,17,1093,27257,21890,18.7,73,3,3.8,73,18,58,Increasing,Yes,Yes,68.9,Low
GW02792,19,Male,Tier2,Swiggy,4,16913,23,19,412,18725,17286,2.9,33,3,3.6,38,8,38,Decreasing,No,No,12.7,High
GW02793,21,Male,Tier2,Ola,21,30242,57,25,576,30812,23458,21.6,83,4,3.1,80,24,23,Stable,No,No,56.3,Medium
GW02794,35,Male,Tier3,Urban Company,42,25820,69,28,357,26857,22353,20.1,94,1,3.6,87,27,43,Decreasing,No,No,55.9,Medium
GW02795,37,Female,Tier2,Swiggy,34,24730,71,69,221,27474,23151,16.4,89,3,4.1,84,24,69,Stable,Yes,Yes,66,Low
GW02796,43,Male,Tier1,Zomato,31,30541,74,42,353,30948,23630,25.1,66,3,4.6,76,10,37,Decreasing,No,No,58.2,Low
GW02797,52,Male,Tier1,Urban Company,38,53183,75,43,691,60423,50931,18,77,2,4.1,74,22,53,Increasing,Yes,Yes,70.9,Low
GW02798,29,Male,Tier1,Ola,38,43175,55,79,202,45256,44535,5.8,69,1,3.8,57,19,28,Increasing,No,No,53.5,Medium
GW02799,26,Female,Tier3,Freelancer,5,20944,60,32,230,21993,19256,9.3,72,5,3.3,78,17,31,Stable,Yes,No,36.8,Medium
GW02800,29,Female,Tier2,Zomato,26,31340,94,48,342,32442,21802,33.3,78,3,4.2,92,24,64,Stable,No,No,76.6,Low
GW02801,27,Male,Tier3,Freelancer,21,23204,48,20,430,26237,23376,9.9,62,1,3.5,78,19,40,Decreasing,No,No,35.4,High
GW02802,28,Male,Tier1,Freelancer,5,33021,11,20,835,36190,34010,4.9,67,1,2.5,69,16,35,Stable,Yes,No,21,High
GW02803,18,Male,Tier2,Zomato,19,17201,22,22,547,17314,17203,2.4,51,2,2.7,61,20,10,Decreasing,Yes,Yes,18.5,High
GW02804,24,Female,Tier2,Zomato,4,18344,43,19,460,20863,20243,0,23,3,3.4,33,22,45,Stable,No,No,15.1,High
GW02805,31,Male,Tier3,Swiggy,8,16072,63,56,88,18317,15165,18.3,58,4,3.8,72,20,41,Stable,Yes,Yes,53.3,Medium
GW02806,37,Male,Tier2,Zomato,10,18029,56,5,1996,19517,18865,2,45,4,2.9,54,15,32,Decreasing,Yes,No,12.9,High
GW02807,30,Male,Tier1,Urban Company,17,42645,47,54,318,44659,35395,17.6,89,3,4,86,24,38,Increasing,Yes,Yes,65,Low
GW02808,30,Female,Tier1,Swiggy,39,42018,81,53,536,43031,40965,8,89,2,4.2,88,22,33,Increasing,No,No,61.8,Low
GW02809,38,Male,Tier1,Freelancer,13,52346,85,66,312,54397,44429,15.3,91,3,3.7,81,23,57,Increasing,Yes,Yes,68.4,Low
GW02810,39,Male,Tier1,Freelancer,12,48894,82,49,671,55321,51811,6.4,84,2,3.5,65,15,38,Stable,No,No,49.5,Medium
GW02811,30,Male,Tier2,Swiggy,37,33364,66,54,189,34396,26636,20.8,84,3,4.2,85,27,48,Stable,No,No,62.6,Low
GW02812,25,Male,Tier1,Ola,2,40303,34,8,3482,41205,37645,12.6,74,1,3.5,79,20,33,Increasing,No,No,52.2,Medium
